77,TEXT_KINGMD114_04925_ERENVILLE_000_056,呵呵……問她一個問題，她能回答你一百個。<hex:02100103>我母親就是這樣的人，做好長時間聊天的準備吧。
78,TEXT_KINGMD114_04925_WUKLAMAT_000_057,哈哈，那我很期待！
79,TEXT_KINGMD114_04925_WUKLAMAT_000_058,那麼，我們回去幫忙吧！<hex:02100103>等幫手們到齊了，就正式開始工作！
80,TEXT_KINGMD114_04925_WUKLAMAT_100_080,感謝你們來這麼遠的地方。<hex:02100103>你們的到來真是幫了大忙！
81,TEXT_KINGMD114_04925_WUKEVU_000_080,自從特拉約拉被襲擊後，<hex:02100103>我一直在想有什麼能幫上忙的。
82,TEXT_KINGMD114_04925_WUKEVU_100_081,正好這時候你們來找我，<hex:02100103>真是天助我也。
83,TEXT_KINGMD114_04925_WUKLAMAT_000_081,
84,TEXT_KINGMD114_04925_MABLU_000_082,嘿嘿！<hex:02100103>我想恢復和平，讓大家喝到美味的梅斯卡爾！<hex:02100103>為此我會盡一切努力！
85,TEXT_KINGMD114_04925_MABLU_100_082,只要能做到的，我都會去做！
86,TEXT_KINGMD114_04925_ZURMURWUR_000_083,王都那邊因為之前的襲擊需要人手，<hex:02100103>那邊的事情由祭司長古弗魯負責。
87,TEXT_KINGMD114_04925_WUKLAMAT_100_083,真是感謝……
88,TEXT_KINGMD114_04925_WUKLAMAT_000_084,有這麼多可靠的人來幫忙，<hex:02100103>不僅是百人力，簡直是百萬人力！
89,TEXT_KINGMD114_04925_WUKLAMAT_000_085,好了，我也不能閒著了！<hex:02100103>大家，再加把勁！
90,TEXT_KINGMD114_04925_ERENVILLE_000_086,……我也要出發了！
91,TEXT_KINGMD114_04925_WAWLIKA_000_087,好，作業暫時到這裡！<hex:02100103>大家辛苦了！
92,TEXT_KINGMD114_04925_NITOWIKWE_000_088,車體的裝甲和砲座的準備已經完成，<hex:02100103>剩下的就交給我們，大家先休息吧。
93,TEXT_KINGMD114_04925_WUKLAMAT_000_089,我也要再次感謝大家。<hex:02100103>感謝你們響應號召，真的非常感謝。
94,TEXT_KINGMD114_04925_ZEKOWA_000_090,哦，沒什麼！<hex:02100103>需要我幫忙的時候，隨時叫我！
95,TEXT_KINGMD114_04925_WUKEVU_000_091,自國家有難，這是理所當然的。
96,TEXT_KINGMD114_04925_MABLU_000_092,嘿嘿！<hex:02100103>我愛大家！<hex:02100103>愛這個國家，愛武王烏克拉瑪特！
97,TEXT_KINGMD114_04925_WUKLAMAT_000_093,我一定會回應大家的期望。<hex:02100103>我也愛特拉約拉和大家！
98,TEXT_KINGMD114_04925_ERENVILLE_000_100,辛苦了。<hex:02100103>這邊也告一段落了。
99,TEXT_KINGMD114_04925_WAWLIKA_000_110,感謝你們的幫忙！<hex:02100103>多虧了你們，進展順利。
100,TEXT_KINGMD114_04925_WAWLIKA_000_111,大部分幫手已經回去了，<hex:02100103>剩下的工作交給我們，你們也休息一下吧。
