76,TEXT_KINGMC102_04898_ERENVILLE_000_070,而我們這邊有九人……人數上我們佔優勢。<hex:02100103>這個優勢我們必須好好利用。
77,TEXT_KINGMC102_04898_ALPHINAUD_000_071,為了完成料理所需的知識和材料，<hex:02100103>這麼多人分工合作，應該能更快完成。
78,TEXT_KINGMC102_04898_WUKLAMAT_000_072,看來，這次我們有很大的勝算！
79,TEXT_KINGMC102_04898_KRILE_000_073,不能掉以輕心。<hex:02100103>人多並不一定就能順利完成所有事情。
80,TEXT_KINGMC102_04898_KRILE_000_074,（★未使用／削除予定★）
81,TEXT_KINGMC102_04898_THANCRED_000_075,（★未使用／削除予定★）
82,TEXT_KINGMC102_04898_WUKLAMAT_000_076,（★未使用／削除予定★）
83,TEXT_KINGMC102_04898_ERENVILLE_000_077,（★未使用／削除予定★）
84,TEXT_KINGMC102_04898_KOANA_000_078,如果不知道沙布魯克．皮比爾是什麼樣的料理，<hex:02100103>就無法準備所需的材料和調理工具。<hex:02100103>首先，我們需要收集情報。
85,TEXT_KINGMC102_04898_KOANA_000_079,分頭在伊克布拉夏四處看看吧。<hex:02100103>即使無法直接得到答案，作為傳統料理，<hex:02100103>生活中應該會有一些線索。
86,TEXT_KINGMC102_04898_KOANA_000_080,看完後，再回到這裡集合。
87,TEXT_KINGMC102_04898_HOOBIGOBAKOOLJAJAMINIONSB_100_085,真是的，巴庫賈賈的頭腦真讓人頭疼。
88,TEXT_KINGMC102_04898_HOOBIGOBAKOOLJAJAMINIONSA_000_085,巴庫賈賈的頭腦，到底在想什麼……<hex:02100103>這麼麻煩的試煉不管，<hex:02100103>先去瑪姆克不就好了。
89,TEXT_KINGMC102_04898_HOOBIGOBAKOOLJAJAMINIONSB_000_086,笨蛋，秘石還沒集齊就回去的話，那個人會怎麼說。<hex:02100103>無論如何，頭腦根本沒打算認真參加試煉。<hex:02100103>到了關鍵時刻，就像「壺之秘石」那次一樣……
90,TEXT_KINGMC102_04898_HOOBIGOBAKOOLJAJAMINIONSB_000_087,你、你是烏克拉瑪特公主的！<hex:02100103>我沒什麼好跟你說的！<hex:02100103>快回到你的小夥伴那裡去！
91,TEXT_KINGMC102_04898_XBALAALHUNGRY04898_000_090,你想知道沙布魯克．皮比爾的事？
92,TEXT_KINGMC102_04898_XBALAALHUNGRY04898_000_091,我很想告訴你，<hex:02100103>但被弗姆魯克下了封口令。<hex:02100103>嘛，這也是試煉的一部分吧。
93,TEXT_KINGMC102_04898_XBALAALHUNGRY04898_000_092,啊，說到沙布魯克．皮比爾，<hex:02100103>我也想吃了。<hex:02100103>回去的時候得弄點野豬肉。
94,TEXT_KINGMC102_04898_XBALAALHUNGRY04898_000_095,啊……我剛才是不是說了不該說的話？
95,TEXT_KINGMC102_04898_XBALAALCOOKS04898_000_100,呵呵，這段時間真有趣。
96,TEXT_KINGMC102_04898_SYSTEM_000_105,被丟棄的香蕉皮，<hex:02100103>顏色是我從未見過的……<hex:02100103>而且，附近的地面上還冒著白煙。
97,TEXT_KINGMC102_04898_XBALAALCOOKS04898_000_106,啊，那是我吃剩的香蕉皮。<hex:02100103>沙布魯克．皮比爾需要的是葉子，<hex:02100103>所以我們一邊吃香蕉一邊等它做好。
98,TEXT_KINGMC102_04898_XBALAALCHEERFUL04898_000_110,那麼，開始調配吧！
99,TEXT_KINGMC102_04898_SYSTEM_000_115,裡面有多種香料和草藥。<hex:02100103>其中有一些是我從未見過的種類。
100,TEXT_KINGMC102_04898_XBALAALCHEERFUL04898_000_116,呵呵，第一次見到紅木樹的種子嗎？<hex:02100103>它可以讓料理染上鮮紅色，<hex:02100103>也可以當藥用，是很方便的東西！
101,TEXT_KINGMC102_04898_WUKLAMAT_000_120,抱歉，來晚了！
102,TEXT_KINGMC102_04898_KOANA_000_121,那麼，整理一下收集到的情報吧。
103,TEXT_KINGMC102_04898_ALPHINAUD_000_122,雖然關於沙布魯克．皮比爾的調理方法有封口令，<hex:02100103>但調理本身並沒有被禁止。
104,TEXT_KINGMC102_04898_ALPHINAUD_000_123,對他們來說，這是日常食用的料理，<hex:02100103>所以在聚落中看到的景象，應該能成為調理方法的線索。
105,TEXT_KINGMC102_04898_KRILE_000_124,我看到一位婦人在調配多種香料和草藥。<hex:02100103>我還聽說了其中一種我不認識的果實。
106,TEXT_KINGMC102_04898_KRILE_000_125,那似乎是紅木樹的種子，<hex:02100103>這個村子的料理中不可或缺的東西。
107,TEXT_KINGMC102_04898_KOANA_000_126,原來如此……<hex:02100103>如果那是用於沙布魯克．皮比爾的香料，<hex:02100103>那麼應該與調味有關。
108,TEXT_KINGMC102_04898_URIANGER_000_127,我看到地面上冒著白煙。<hex:02100103>根據旁邊的廚師所說，是用香蕉葉包裹某些東西，<hex:02100103>埋在地裡蒸烤。
109,TEXT_KINGMC102_04898_WUKLAMAT_000_128,我也記得，我在旁邊看到了。<hex:02100103>但是，蒸烤的話，<hex:02100103>這到底是什麼料理呢？
110,TEXT_KINGMC102_04898_Q1_000_000,要說什麼？
111,TEXT_KINGMC102_04898_A1_000_001,似乎是用豬肉
112,TEXT_KINGMC102_04898_A1_000_002,我想吃牛肉……
113,TEXT_KINGMC102_04898_A1_000_003,想用鯰魚的肉
114,TEXT_KINGMC102_04898_KOANA_000_130,沒錯，能聽到村民無意中透露的話，真是功勞不小。
115,TEXT_KINGMC102_04898_ERENVILLE_000_131,我沒問你的心情……<hex:02100103>而且，約卡．特拉爾沒有養牛的文化，<hex:02100103>所以傳統料理中不會用到牛肉。
116,TEXT_KINGMC102_04898_WUKLAMAT_000_132,你想吃鯰魚嗎？<hex:02100103>但是，我沒看到這個聚落有釣魚工具，<hex:02100103>反而看到更多的是獵人。
117,TEXT_KINGMC102_04898_KOANA_000_133,綜合目前的情報……<hex:02100103>用紅木樹的種子等多種香料調味的豬肉，<hex:02100103>用香蕉葉包裹後埋在地裡蒸烤的料理，應該就是這樣。
118,TEXT_KINGMC102_04898_ALPHINAUD_000_134,假設這個推測是正確的，<hex:02100103>問題是材料的來源……
119,TEXT_KINGMC102_04898_ERENVILLE_000_135,我和桑克瑞德一起調查了這附近的植物和動物。<hex:02100103>如果是日常食用的料理，材料應該就在附近。
120,TEXT_KINGMC102_04898_ERENVILLE_000_136,附近的森林裡有很多可以作為香料的果實，<hex:02100103>還有豬的近親——伊布魯克的蹤跡。<hex:02100103>香料和豬肉應該都能找到。
121,TEXT_KINGMC102_04898_WUKLAMAT_000_137,你帶來了好消息！<hex:02100103>幹得好，埃倫維爾！
122,TEXT_KINGMC102_04898_KOANA_000_138,還需要調理器具。<hex:02100103>如果有人能幫忙準備就好了……
123,TEXT_KINGMC102_04898_ALISAIE_000_139,（★未使用／削除予定★）
124,TEXT_KINGMC102_04898_KOANA_000_140,（★未使用／削除予定★）
125,TEXT_KINGMC102_04898_KRILE_000_141,我來找吧。
126,TEXT_KINGMC102_04898_ALPHINAUD_000_142,我也來幫忙。<hex:02100103>除了器具，蒸烤還需要很多柴火。
127,TEXT_KINGMC102_04898_URIANGER_000_143,那麼，我也一起去吧。
128,TEXT_KINGMC102_04898_KOANA_000_144,（★未使用／削除予定★）
129,TEXT_KINGMC102_04898_ALPHINAUD_000_145,（★未使用／削除予定★）
130,TEXT_KINGMC102_04898_THANCRED_000_146,那麼，食材的採購也分配一下。<hex:02100103>我去收集香料和草藥。<hex:02100103>多種類的話，可能需要在森林裡跑一圈。
131,TEXT_KINGMC102_04898_ERENVILLE_000_147,豬肉由我來負責。<hex:02100103>阿莉塞也會幫忙嗎？
132,TEXT_KINGMC102_04898_KOANA_000_148,那麼，剩下的就是香蕉葉了。<hex:02100103>這點我一個人應該能搞定。
133,TEXT_KINGMC102_04898_ERENVILLE_000_149,不，這附近找不到香蕉葉。<hex:02100103>聽說只有在這裡標高較低的下層森林——雅提卡央森林才能種植。
134,TEXT_KINGMC102_04898_KOANA_000_150,如果去那裡，會浪費很多時間。<hex:02100103>或者回到特拉約拉也許能找到……
135,TEXT_KINGMC102_04898_KOANA_100_150,首先，作為確實的方法，<hex:02100103>我們應該先與這個村子的居民交涉，看看能否得到香蕉葉。
136,TEXT_KINGMC102_04898_KOANA_000_151,拉馬奇，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>先生。<hex:02100103>請你們兩位也一起來找香蕉葉。
137,TEXT_KINGMC102_04898_WUKLAMAT_000_152,嘿嘿，正好可以餓餓肚子！<hex:02100103>啊，真想快點吃到沙布魯克．皮比爾！
138,TEXT_KINGMC102_04898_KOANA_000_153,那麼，大家各自去完成分配的任務吧。
139,TEXT_KINGMC102_04898_KOANA_000_160,……這樣分配並沒有其他意思。
140,TEXT_KINGMC102_04898_WUKLAMAT_000_165,好的！<hex:02100103>趕快找到香蕉葉，<hex:02100103>來做沙布魯克．皮比爾吧！
141,TEXT_KINGMC102_04898_WUKLAMAT_000_166,然後，打敗佐拉賈兄和巴庫賈賈那個笨蛋，<hex:02100103>拿到秘石！
