68,TEXT_SUBWIL902_04780_BADERON_000_018,擔任護衛的男子名叫「歐倫·格因坎副漩尉」。<hex:02100103>。原來是黑渦團的中原之民，靈災後變成了冒險者的變種。<hex:02100103>從更貼近民眾的立場出發來幫助別人。
69,TEXT_SUBWIL902_04780_NANANJI_000_020,原黑渦團將校的冒險者……一定要聽一下故事！<hex:02100103>那個人現在在哪裡？
70,TEXT_SUBWIL902_04780_BADERON_000_021,你們真的很走運啊……<hex:02100103>歐倫正好前幾天順道來過這裡。<hex:02100103>說過要去莫拉比造船廠。
71,TEXT_SUBWIL902_04780_NANANJI_000_023,寶貴的訊息，謝謝！
72,TEXT_SUBWIL902_04780_NANANJI_000_024,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、這個機會不能放過。<hex:02100103>趕緊去「莫拉比造船廠」看看吧……！
73,TEXT_SUBWIL902_04780_NANANJI_000_030,那麼，歐倫先生……<hex:02100103>嗯，找不到那樣的人。<hex:02100103>但也不能輕易放棄。
74,TEXT_SUBWIL902_04780_NANANJI_000_031,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、分頭去打聽、<hex:02100103>有沒有人見過歐倫。<hex:02100103>如果知道了什麼，再在這附近會合吧。
75,TEXT_SUBWIL902_04780_MOBB04780_100_031,歡迎光臨。<hex:02100103>工作工具、釣餌、酒、<hex:02100103>稍微修理什麼的也承包了。
76,TEXT_SUBWIL902_04780_NANANJI_000_032,我覺得自己已經習慣了向別人打聽情況、<hex:02100103>但如果不是自己主動開口的人，情況就大不一樣了。<hex:02100103>總是四處打聽的冒險者，真厲害啊……。
77,TEXT_SUBWIL902_04780_MOBA04780_000_033,歐倫的話，不久前見過。<hex:02100103>好久沒見了，就打了個招呼、<hex:02100103>結果被問有沒有賣花的店。
78,TEXT_SUBWIL902_04780_MOBA04780_000_034,所以我介紹了雜貨商人……<hex:02100103>我不知道他現在在哪裡，抱歉。
79,TEXT_SUBWIL902_04780_MOBA04780_100_034,歐倫先生、靈災後來協助各地的重建工作。<hex:02100103>主動出面做特意枯燥的勞動、<hex:02100103>真讓人肅然起敬啊……。
80,TEXT_SUBWIL902_04780_MOBB04780_000_035,對不起啊。<hex:02100103>雜貨商人的工作是最近才開始的、<hex:02100103>所以不太知道客人的名字。
81,TEXT_SUBWIL902_04780_MOBB04780_000_036,不過，我也不知道他是不是叫歐倫的人、<hex:02100103>不過我剛才也看到了冒險者模樣的男性。<hex:02100103>跟我買了妮美雅百合的試用花。
82,TEXT_SUBWIL902_04780_MOBB04780_100_036,雖然不知道是不是歐倫先生、<hex:02100103>但我看到了買了妮美雅百合的男人。<hex:02100103>大概是供奉在什麼地方了吧。
83,TEXT_SUBWIL902_04780_MOBC04780_000_037,歐倫·格因坎……？<hex:02100103>對不起，我沒認識這個名字。
84,TEXT_SUBWIL902_04780_MOBC04780_000_038,在熟人以外看到的、<hex:02100103>只有在妮美雅的秘石附近擦肩而過的男人。<hex:02100103>因為有花所以給我留下了深刻的印象。
85,TEXT_SUBWIL902_04780_MOBC04780_100_037,除了熟人以外，在妮美雅的秘石附近、<hex:02100103>和一個體格健壯的男人擦身而過。<hex:02100103>因為有花，所以印象深刻。
86,TEXT_SUBWIL902_04780_SYSTEM_000_039,知道了疑似歐倫·格因坎的人的行蹤。<hex:02100103>和納南吉說說看。
87,TEXT_SUBWIL902_04780_NANANJI_000_040,阿、<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、怎麼樣？
88,TEXT_SUBWIL902_04780_NANANJI_000_041,嗯嗯……綜合你聽來的訊息、<hex:02100103>像歐倫的男性好像買了妮美雅百合。<hex:02100103>然後，去了妮美雅的秘石……。
89,TEXT_SUBWIL902_04780_NANANJI_000_042,好，我們也去看看。<hex:02100103>現在馬上去的話，也許能見到！
90,TEXT_SUBWIL902_04780_NANANJI_000_043,買花是在剛剛、<hex:02100103>應該也有可能還在這附近……。
91,TEXT_SUBWIL902_04780_NANANJI_000_500,失禮了……<hex:02100103>是歐倫·格因坎副漩尉嗎？
92,TEXT_SUBWIL902_04780_ORN_000_501,雖然黑渦團已經退役了……<hex:02100103>沒錯，我是歐倫。
93,TEXT_SUBWIL902_04780_ORN_100_501,然後……你們呢？
94,TEXT_SUBWIL902_04780_NANANJI_000_502,很唐突，對不起，其實……
95,TEXT_SUBWIL902_04780_ORN_000_503,原來如此……為了寫路易索瓦大人的傳記、<hex:02100103>想向在卡爾提諾附近的我打聽戰場上的情況。
96,TEXT_SUBWIL902_04780_ORN_000_504,這也是什麼因果關係吧……就像傳言的光之戰士、<hex:02100103>在賢者行軍行動作戰活躍的英雄閣下、<hex:02100103>我會很高興地告訴你們的。
97,TEXT_SUBWIL902_04780_ORN_000_505,那麼，從何說起呢……
98,TEXT_SUBWIL902_04780_ORN_000_506,……那場戰鬥是圍繞衛月的預想落點展開的。<hex:02100103>一開始還在拉鋸戰，但由於帝國方面投入魔導裝甲、<hex:02100103>艾歐澤亞同盟軍的戰鬥隊伍被打亂了。
99,TEXT_SUBWIL902_04780_ORN_000_507,為了反擊衛月而急於展開術式的路易索瓦大人和作為護衛的我們、<hex:02100103>只能眼睜睜地看著前方一片混亂。<hex:02100103>雖然有者冒險者部隊的活躍，避免了全軍覆沒，但損失慘重……。
100,TEXT_SUBWIL902_04780_ORN_000_508,但是，真正的慘劇還在後面。<hex:02100103>衛月一邊掉落巨大的碎片一邊逼近地面……<hex:02100103>然後、黑龍的蠻神……巴哈姆特出現了。
101,TEXT_SUBWIL902_04780_ORN_000_509,在所有人都忘記戰鬥而畏縮的時候、<hex:02100103>那傢伙在上空飛翔，向大地播撒爆炎。<hex:02100103>人就像蟲子一樣飛起來燃燒起來，我很害怕。
102,TEXT_SUBWIL902_04780_ORN_000_510,但是，在顫抖的時候，響起了尖銳的聲音。<hex:02100103>「不要被死亡束縛，不再需要護衛，快逃！」。<hex:02100103>不用說，那是路易索瓦大人的聲音。
103,TEXT_SUBWIL902_04780_ORN_000_511,但我試圖留下來……那是因為？<hex:02100103>因為對於沒能在戰場上與同伴並肩作戰的我來說、<hex:02100103>護衛他才是就算用生命也要完成的使命。
104,TEXT_SUBWIL902_04780_ORN_000_512,但是路易索瓦大人平靜地笑著說。<hex:02100103>「如果你要拼上性命，那就守護我的志向吧」。
105,TEXT_SUBWIL902_04780_ORN_000_513,「人本身就是一盞明燈，人根據自己的意志開闢的未來才是希望。<hex:02100103>　我希望多留下一點希望。<hex:02100103>　所以希望你不要放棄，為了生存而努力」
106,TEXT_SUBWIL902_04780_ORN_000_514,聽了那句話，我和同伴一起開始撤退了。<hex:02100103>如果那個人說希望延續這個矮小的生命的話、<hex:02100103>不管是羞恥還是什麼，我一定要活下去，我是這麼想的。
107,TEXT_SUBWIL902_04780_ORN_000_515,但就在這時，背後發生了爆炸、<hex:02100103>我們被炸到了礁石上。
108,TEXT_SUBWIL902_04780_ORN_000_516,好不容易爬起來的我、<hex:02100103>看到的是逼近路易索瓦大人所在的山丘的黑龍的影子……。<hex:02100103>之後，他發動了某種魔法，被光吞噬了。
109,TEXT_SUBWIL902_04780_NANANJI_000_517,這就是賢人路易索瓦的最後……。
110,TEXT_SUBWIL902_04780_ORN_000_518,光芒中，路易索瓦大人似乎在微笑。<hex:02100103>其中的意義，我這樣的凡夫無法估量……<hex:02100103>我確信我們能活下來都是托他的福。
111,TEXT_SUBWIL902_04780_NANANJI_000_519,嗯……後來靈災發表了賢人路易索瓦「降神儀式」的秘術、<hex:02100103>打敗了巴哈姆特，創造了再生的奇蹟的說法<hex:02100103>您也相信這是事實吧？
112,TEXT_SUBWIL902_04780_NANANJI_000_520,……人本身就是明燈，靠自己的意志開創的未來才是希望。
113,TEXT_SUBWIL902_04780_NANANJI_000_521,<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、我再次體會到了。<hex:02100103>路易索瓦並不是故事中的大賢者那樣的萬能救世主、<hex:02100103>而是一個普通的人。
114,TEXT_SUBWIL902_04780_NANANJI_000_522,但那個人並沒有拋棄艾歐澤亞。<hex:02100103>如果不是他和許多人拼命地與靈災抗爭、<hex:02100103>這片土地真的會成為焦土吧。
115,TEXT_SUBWIL902_04780_NANANJI_000_523,他們衝破了所有的惡意，開闢了一條道路。<hex:02100103>……正因為如此，在之後的未來、<hex:02100103>我才知道了賢人路易索瓦的故事。
116,TEXT_SUBWIL902_04780_NANANJI_000_524,那麼……我能做的，就是把那個故事講出來。<hex:02100103>守護生命，活著編織未來，這才是希望。
117,TEXT_SUBWIL902_04780_NANANJI_000_525,歐倫先生，真的非常感謝您！<hex:02100103>多虧了你的證言、<hex:02100103>我才抓住了傳記的核心！
118,TEXT_SUBWIL902_04780_ORN_000_526,如果可以的話，你們不也向命運女神妮美雅祈禱嗎？<hex:02100103>希望路易索瓦大人留下的希望能通往更廣闊的未來。
119,TEXT_SUBWIL902_04780_ORN_000_050,靈災後，艾歐澤亞到處都留下了很深的傷痕、<hex:02100103>重建需要很多人手。
120,TEXT_SUBWIL902_04780_ORN_000_051,被雙蛇黨救助的我，至少也要繼承路易索瓦大人的志向、<hex:02100103>成為一名不受軍務束縛、能夠幫助市井百姓的冒險者。<hex:02100103>我聽說了你的傳聞……這次的事能告訴我真是太好了。
121,TEXT_SUBWIL902_04780_NANANJI_000_052,歐倫先生、非常感謝您能和我分享您的故事。
122,TEXT_SUBWIL902_04780_ORN_000_053,不，我才是、<hex:02100103>能傳達路易索瓦大人的話真是太好了。
123,TEXT_SUBWIL902_04780_ORN_000_054,因為和人的死有關，所以不喜歡說……<hex:02100103>確實，我不忍心把它作為只屬於我的記憶帶進墳墓。<hex:02100103>如果他的想法能以傳記的形式廣為人知，那就再好不過了。
124,TEXT_SUBWIL902_04780_ORN_000_055,好了，我還在秘石巡禮的途中、<hex:02100103>就告辭了。<hex:02100103>……在世界的另一個角落，祈禱你們旅途平安。
125,TEXT_SUBWIL902_04780_NANANJI_000_056,祈禱旅途平安……是妮美雅百合的花語吧。<hex:02100103>通向未來之路的路易索瓦、<hex:02100103>也以同樣的心情思念著誰吧……。
126,TEXT_SUBWIL902_04780_NANANJI_000_057,總之，這次採訪是大收穫大成功。<hex:02100103>我們也回到烏爾達哈吧、<hex:02100103>我會準備好報酬，在恆輝作戰總部前面等你。
127,TEXT_SUBWIL902_04780_NANANJI_000_058,呀<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>、歡迎回來。<hex:02100103>雖然陪了我很長時間、<hex:02100103>但多虧了你，我才得以進行了非常充實的採訪。
128,TEXT_SUBWIL902_04780_NANANJI_000_059,能聽到了解當時情況的人們的心聲，實在是一種幸運。<hex:02100103>雖然還有很多想知道的事情……<hex:02100103>我認為傳記的核心要素已經掌握好了。
129,TEXT_SUBWIL902_04780_NANANJI_000_060,而且，、<hex:02100103>之前對「救濟」的違和感似乎也被抹去了一些。
130,TEXT_SUBWIL902_04780_NANANJI_100_060,路易索瓦也好，冒險者也好，軍團的人們也好、<hex:02100103>都只是為了未來的希望而戰鬥。大家都在拼命……<hex:02100103>也許正因為如此，我才有了現在的真實感受。
131,TEXT_SUBWIL902_04780_NANANJI_000_061,然後……最後，我想聽聽你的意見。
132,TEXT_SUBWIL902_04780_NANANJI_000_062,歐倫先生提供的路易索瓦最後時的表情。<hex:02100103>那時他在想什麼，在想什麼呢……<hex:02100103>你覺得呢？
133,TEXT_SUBWIL902_04780_Q2_000_000,怎麼回答？
134,TEXT_SUBWIL902_04780_A2_000_001,生活在未來的人們
135,TEXT_SUBWIL902_04780_A2_000_002,談論這個很不禮貌
136,TEXT_SUBWIL902_04780_A2_000_003,在結束的前方看見了希望
137,TEXT_SUBWIL902_04780_NANANJI_000_063,原來如此……的確，也許是這樣。<hex:02100103>我會牢記這句話，動筆寫的。
138,TEXT_SUBWIL902_04780_NANANJI_000_064,……雖然有點捨不得，但就此告別。<hex:02100103>我一定會把路易索瓦的傳記付梓、<hex:02100103>謝謝你一直關注我的採訪！
